<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>,<OPENINT>
شپنا-ت,13880812,532.96,533,533,549.43,3574,22666308.00,4,549
شپنا-ت,13880813,532.96,533,533,549.43,154,976668.00,1,549
شپنا-ت,13880816,530.27,530,530,549.26,12122,76489820.00,6,549
شپنا-ت,13880817,530.10,530,530,549.09,14559,91838172.00,4,549
شپنا-ت,13880818,529.93,530,530,549.01,7463,47061678.00,7,549
شپنا-ت,13880819,529.85,530,530,549.01,100,630500.00,1,549
شپنا-ت,13880820,529.85,530,530,529.85,1677386,10575918730.00,73,549
شپنا-ت,13880823,511.36,511,511,526.65,290702,1768921670.00,29,530
شپنا-ت,13880824,508.25,508,508,525.98,60577,366369696.00,5,527
شپنا-ت,13880825,507.58,508,508,525.81,15338,92641520.00,8,526
شپنا-ت,13880826,507.49,507,507,518.00,710705,4291947495.00,22,526
شپنا-ت,13880827,499.93,500,500,511.36,609981,3628776969.00,20,518
شپنا-ت,13880830,493.54,494,494,504.72,619690,3639439370.00,26,511
شپنا-ت,13880901,487.07,487,487,498.33,603290,3496668840.00,27,505
شپنا-ت,13880902,480.94,498,481,482.96,5088670,29244079625.00,629,498
شپنا-ت,13880903,494.97,500,488,499.09,1678909,9971748773.00,124,483
شپنا-ت,13880904,514.64,516,482,509.68,2614971,15860381846.00,356,499
شپنا-ت,13880908,491.86,492,492,507.75,179301,1049448753.00,12,510
شپنا-ت,13880909,490.01,490,490,506.57,109024,635718944.00,6,508
شپنا-ت,13880910,488.92,489,489,506.57,1535,8930630.00,1,507
شپنا-ت,13880911,488.92,489,489,506.57,3368,19595024.00,3,507
شپنا-ت,13880914,488.92,489,489,506.49,10000,58180000.00,1,507
شپنا-ت,13880916,488.84,489,489,506.49,1339,7788963.00,2,506
شپنا-ت,13880917,488.84,489,489,506.49,1090,6340530.00,2,506
شپنا-ت,13880918,488.84,489,489,506.40,4420,25711140.00,4,506
شپنا-ت,13880921,0,0,0,506.40,0,0.00,0,506
شپنا-ت,13880922,488.75,489,489,506.32,9237,53722392.00,1,506
شپنا-ت,13880923,488.67,489,489,488.67,15,87225.00,1,506
شپنا-ت,13880924,471.61,472,472,471.61,33100,185757200.00,3,489
شپنا-ت,13880925,455.14,455,455,455.14,251180,1360390880.00,11,472
شپنا-ت,13880928,439.26,439,439,439.26,62282,325548014.00,3,455
شپنا-ت,13880929,0,0,0,439.26,0,0.00,0,439
شپنا-ت,13880930,0,0,0,439.26,0,0.00,0,439
شپنا-ت,13881001,0,0,0,439.26,0,0.00,0,439
شپنا-ت,13881002,0,0,0,439.26,0,0.00,0,439
شپنا-ت,13881007,0,0,0,439.26,0,0.00,0,439
شپنا-ت,13881008,0,0,0,439.26,0,0.00,0,439
شپنا-ت,13881009,0,0,0,439.26,0,0.00,0,439
شپنا-ت,13881012,0,0,0,439.26,0,0.00,0,439
شپنا-ت,13881013,0,0,0,439.26,0,0.00,0,439
شپنا-ت,13881014,0,0,0,439.26,0,0.00,0,439
شپنا-ت,13881015,0,0,0,439.26,0,0.00,0,439
شپنا-ت,13881016,0,0,0,439.26,0,0.00,0,439
شپنا-ت,13881019,0,0,0,439.26,0,0.00,0,439
شپنا-ت,13881020,0,0,0,439.26,0,0.00,0,439
شپنا-ت,13881021,0,0,0,439.26,0,0.00,0,439
شپنا-ت,13881022,0,0,0,439.26,0,0.00,0,439
شپنا-ت,13881023,0,0,0,439.26,0,0.00,0,439
شپنا-ت,13881026,0,0,0,439.26,0,0.00,0,439
شپنا-ت,13881027,0,0,0,439.26,0,0.00,0,439
شپنا-ت,13881028,0,0,0,439.26,0,0.00,0,439
شپنا-ت,13881029,0,0,0,439.26,0,0.00,0,439
شپنا-ت,13881030,0,0,0,439.26,0,0.00,0,439
شپنا-ت,13881103,0,0,0,439.26,0,0.00,0,439
شپنا-ت,13881104,0,0,0,439.26,0,0.00,0,439
شپنا-ت,13881105,0,0,0,439.26,0,0.00,0,439
شپنا-ت,13881106,0,0,0,439.26,0,0.00,0,439
شپنا-ت,13881107,0,0,0,439.26,0,0.00,0,439
شپنا-ت,13881110,0,0,0,439.26,0,0.00,0,439
شپنا-ت,13881111,0,0,0,439.26,0,0.00,0,439
شپنا-ت,13881112,0,0,0,439.26,0,0.00,0,439
شپنا-ت,13881113,0,0,0,439.26,0,0.00,0,439
شپنا-ت,13881114,0,0,0,439.26,0,0.00,0,439
شپنا-ت,13881117,0,0,0,439.26,0,0.00,0,439
شپنا-ت,13881118,0,0,0,439.26,0,0.00,0,439
شپنا-ت,13881119,0,0,0,439.26,0,0.00,0,439
شپنا-ت,13881120,0,0,0,439.26,0,0.00,0,439
شپنا-ت,13881121,0,0,0,439.26,0,0.00,0,439
شپنا-ت,13881125,0,0,0,439.26,0,0.00,0,439
شپنا-ت,13881127,407.32,407,381,388.67,9511598,43987211192.00,920,439
شپنا-ت,13881128,386.57,401,386,394.05,2036989,9550674113.00,341,389
شپنا-ت,13881201,398.58,399,392,395.22,3825248,17990389860.00,248,394
شپنا-ت,13881202,399.17,409,397,406.40,2910894,14076565030.00,287,395
شپنا-ت,13881203,416.57,419,403,407.41,693367,3373744201.00,133,406
شپنا-ت,13881204,406.73,407,396,406.65,257149,1231143068.00,81,407
شپنا-ت,13881205,406.73,407,398,405.39,367005,1750996039.00,96,407
شپنا-ت,13881208,397.74,401,392,402.95,441927,2083197072.00,97,405
شپنا-ت,13881209,391.78,395,391,398.16,901851,4230302179.00,137,403
شپنا-ت,13881210,401.69,402,389,393.88,1204656,5623174532.00,116,398
شپنا-ت,13881211,395.81,403,396,395.05,426081,2020397943.00,79,394
شپنا-ت,13881212,399.17,402,398,395.98,405741,1926351582.00,127,395
شپنا-ت,13881215,403.21,404,401,399.00,762956,3654261580.00,117,396
شپنا-ت,13881216,403.37,413,403,406.23,1175124,5722969622.00,184,399
شپنا-ت,13881217,416.15,420,416,411.94,680921,3405146491.00,106,406
شپنا-ت,13881218,426.31,426,426,418.08,713483,3619499259.00,38,412
شپنا-ت,13881219,432.70,433,433,424.80,767532,3952022268.00,40,418
شپنا-ت,13881222,439.59,440,430,439.17,2953240,15432437365.00,289,425
شپنا-ت,13881223,449.59,450,435,441.53,1583175,8320149682.00,273,439
شپنا-ت,13881224,439.51,440,433,437.58,1053102,5454940080.00,144,442
شپنا-ت,13881225,436.99,437,422,431.86,782840,3963385565.00,125,438
شپنا-ت,13881226,428.42,442,424,431.78,528419,2714452428.00,122,432
